iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
OWID_ASI,,Asia,05/01/2020,1,1,,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,06/01/2020,1,0,,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,07/01/2020,1,0,,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,08/01/2020,1,0,,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,09/01/2020,1,0,,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,10/01/2020,1,0,0.143,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,11/01/2020,1,0,0.143,,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,12/01/2020,45,44,6.286,1,1,0.143,0.01,0.009,0.001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,13/01/2020,45,0,6.286,1,0,0.143,0.01,0,0.001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,14/01/2020,45,0,6.286,1,0,0.143,0.01,0,0.001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,15/01/2020,45,0,6.286,1,0,0.143,0.01,0,0.001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,16/01/2020,45,0,6.286,1,0,0.143,0.01,0,0.001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,17/01/2020,45,0,6.286,1,0,0.143,0.01,0,0.001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,18/01/2020,45,0,6.286,1,0,0.143,0.01,0,0.001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,19/01/2020,133,88,12.571,3,2,0.286,0.028,0.019,0.003,0.001,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,20/01/2020,133,0,12.571,3,0,0.286,0.028,0,0.003,0.001,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,21/01/2020,133,0,12.571,3,0,0.286,0.028,0,0.003,0.001,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,22/01/2020,133,0,12.571,3,0,0.286,0.028,0,0.003,0.001,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,23/01/2020,133,0,12.571,3,0,0.286,0.028,0,0.003,0.001,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,24/01/2020,133,0,12.571,3,0,0.286,0.028,0,0.003,0.001,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,25/01/2020,133,0,12.571,3,0,0.286,0.028,0,0.003,0.001,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,26/01/2020,2011,1879,268.429,56,53,7.571,0.426,0.398,0.057,0.012,0.011,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,27/01/2020,2011,0,268.429,56,0,7.571,0.426,0,0.057,0.012,0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,28/01/2020,2011,0,268.429,56,0,7.571,0.426,0,0.057,0.012,0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,29/01/2020,2011,0,268.429,56,0,7.571,0.426,0,0.057,0.012,0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,30/01/2020,2011,0,268.429,56,0,7.571,0.426,0,0.057,0.012,0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,31/01/2020,2011,0,268.429,56,0,7.571,0.426,0,0.057,0.012,0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,01/02/2020,2011,0,268.429,56,0,7.571,0.426,0,0.057,0.012,0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,02/02/2020,14515,12504,1786.286,362,306,43.714,3.074,2.648,0.378,0.077,0.065,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,03/02/2020,14515,0,1786.286,362,0,43.714,3.074,0,0.378,0.077,0,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,04/02/2020,14515,0,1786.286,362,0,43.714,3.074,0,0.378,0.077,0,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,05/02/2020,14515,0,1786.286,362,0,43.714,3.074,0,0.378,0.077,0,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,06/02/2020,14515,0,1786.286,362,0,43.714,3.074,0,0.378,0.077,0,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,07/02/2020,14515,0,1786.286,362,0,43.714,3.074,0,0.378,0.077,0,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,08/02/2020,14515,0,1786.286,362,0,43.714,3.074,0,0.378,0.077,0,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,09/02/2020,37429,22914,3273.429,906,544,77.714,7.928,4.853,0.693,0.192,0.115,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,10/02/2020,37429,0,3273.429,906,0,77.714,7.928,0,0.693,0.192,0,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,11/02/2020,37429,0,3273.429,906,0,77.714,7.928,0,0.693,0.192,0,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,12/02/2020,37429,0,3273.429,906,0,77.714,7.928,0,0.693,0.192,0,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,13/02/2020,37429,0,3273.429,906,0,77.714,7.928,0,0.693,0.192,0,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,14/02/2020,37429,0,3273.429,906,0,77.714,7.928,0,0.693,0.192,0,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,15/02/2020,37429,0,3273.429,906,0,77.714,7.928,0,0.693,0.192,0,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,16/02/2020,68852,31423,4489,1769,863,123.286,14.583,6.655,0.951,0.375,0.183,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,17/02/2020,68852,0,4489,1769,0,123.286,14.583,0,0.951,0.375,0,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,18/02/2020,68852,0,4489,1769,0,123.286,14.583,0,0.951,0.375,0,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,19/02/2020,68852,0,4489,1769,0,123.286,14.583,0,0.951,0.375,0,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,20/02/2020,68852,0,4489,1769,0,123.286,14.583,0,0.951,0.375,0,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,21/02/2020,68852,0,4489,1769,0,123.286,14.583,0,0.951,0.375,0,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,22/02/2020,68852,0,4489,1769,0,123.286,14.583,0,0.951,0.375,0,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,23/02/2020,77969,9117,1302.429,2456,687,98.143,16.514,1.931,0.276,0.52,0.146,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,24/02/2020,77969,0,1302.429,2456,0,98.143,16.514,0,0.276,0.52,0,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,25/02/2020,77969,0,1302.429,2456,0,98.143,16.514,0,0.276,0.52,0,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,26/02/2020,77969,0,1302.429,2456,0,98.143,16.514,0,0.276,0.52,0,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,27/02/2020,77969,0,1302.429,2456,0,98.143,16.514,0,0.276,0.52,0,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,28/02/2020,77969,0,1302.429,2456,0,98.143,16.514,0,0.276,0.52,0,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,29/02/2020,77969,0,1302.429,2456,0,98.143,16.514,0,0.276,0.52,0,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,01/03/2020,84692,6723,960.429,2941,485,69.286,17.938,1.424,0.203,0.623,0.103,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,02/03/2020,84692,0,960.429,2941,0,69.286,17.938,0,0.203,0.623,0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,03/03/2020,84692,0,960.429,2941,0,69.286,17.938,0,0.203,0.623,0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,04/03/2020,84692,0,960.429,2941,0,69.286,17.938,0,0.203,0.623,0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,05/03/2020,84692,0,960.429,2941,0,69.286,17.938,0,0.203,0.623,0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,06/03/2020,84692,0,960.429,2941,0,69.286,17.938,0,0.203,0.623,0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,07/03/2020,84692,0,960.429,2941,0,69.286,17.938,0,0.203,0.623,0,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,08/03/2020,95025,10333,1476.143,3306,365,52.143,20.127,2.189,0.313,0.7,0.077,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,09/03/2020,95025,0,1476.143,3306,0,52.143,20.127,0,0.313,0.7,0,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,10/03/2020,95025,0,1476.143,3306,0,52.143,20.127,0,0.313,0.7,0,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,11/03/2020,95025,0,1476.143,3306,0,52.143,20.127,0,0.313,0.7,0,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,12/03/2020,95025,0,1476.143,3306,0,52.143,20.127,0,0.313,0.7,0,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,13/03/2020,95025,0,1476.143,3306,0,52.143,20.127,0,0.313,0.7,0,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,14/03/2020,95025,0,1476.143,3306,0,52.143,20.127,0,0.313,0.7,0,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,15/03/2020,105152,10127,1446.714,3942,636,90.857,22.271,2.145,0.306,0.835,0.135,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,16/03/2020,105152,0,1446.714,3942,0,90.857,22.271,0,0.306,0.835,0,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,17/03/2020,105152,0,1446.714,3942,0,90.857,22.271,0,0.306,0.835,0,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,18/03/2020,105152,0,1446.714,3942,0,90.857,22.271,0,0.306,0.835,0,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,19/03/2020,105152,0,1446.714,3942,0,90.857,22.271,0,0.306,0.835,0,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,20/03/2020,105152,0,1446.714,3942,0,90.857,22.271,0,0.306,0.835,0,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,21/03/2020,105152,0,1446.714,3942,0,90.857,22.271,0,0.306,0.835,0,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,22/03/2020,120800,15648,2235.429,5111,1169,167,25.586,3.314,0.473,1.083,0.248,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,23/03/2020,120800,0,2235.429,5111,0,167,25.586,0,0.473,1.083,0,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,24/03/2020,120800,0,2235.429,5111,0,167,25.586,0,0.473,1.083,0,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,25/03/2020,120800,0,2235.429,5111,0,167,25.586,0,0.473,1.083,0,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,26/03/2020,120800,0,2235.429,5111,0,167,25.586,0,0.473,1.083,0,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,27/03/2020,120800,0,2235.429,5111,0,167,25.586,0,0.473,1.083,0,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,28/03/2020,120800,0,2235.429,5111,0,167,25.586,0,0.473,1.083,0,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,29/03/2020,155459,34660,4951.429,6477,1366,195.143,32.927,7.341,1.049,1.372,0.289,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,30/03/2020,155459,0,4951.429,6477,0,195.143,32.927,0,1.049,1.372,0,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,31/03/2020,155459,0,4951.429,6477,0,195.143,32.927,0,1.049,1.372,0,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,01/04/2020,155459,0,4951.429,6477,0,195.143,32.927,0,1.049,1.372,0,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,02/04/2020,155459,0,4951.429,6477,0,195.143,32.927,0,1.049,1.372,0,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,03/04/2020,155459,0,4951.429,6477,0,195.143,32.927,0,1.049,1.372,0,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,04/04/2020,155459,0,4951.429,6477,0,195.143,32.927,0,1.049,1.372,0,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,05/04/2020,213779,58320,8331.429,8300,1823,260.429,45.279,12.352,1.765,1.758,0.386,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,06/04/2020,213779,0,8331.429,8300,0,260.429,45.279,0,1.765,1.758,0,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,07/04/2020,213779,0,8331.429,8300,0,260.429,45.279,0,1.765,1.758,0,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,08/04/2020,213779,0,8331.429,8300,0,260.429,45.279,0,1.765,1.758,0,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,09/04/2020,213779,0,8331.429,8300,0,260.429,45.279,0,1.765,1.758,0,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,10/04/2020,213779,0,8331.429,8300,0,260.429,45.279,0,1.765,1.758,0,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,11/04/2020,213779,0,8331.429,8300,0,260.429,45.279,0,1.765,1.758,0,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,12/04/2020,285955,72176,10310.857,10587,2287,326.714,60.566,15.287,2.184,2.242,0.484,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,13/04/2020,285955,0,10310.857,10587,0,326.714,60.566,0,2.184,2.242,0,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,14/04/2020,285955,0,10310.857,10587,0,326.714,60.566,0,2.184,2.242,0,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,15/04/2020,285955,0,10310.857,10587,0,326.714,60.566,0,2.184,2.242,0,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,16/04/2020,285955,0,10310.857,10587,0,326.714,60.566,0,2.184,2.242,0,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,17/04/2020,285955,0,10310.857,10587,0,326.714,60.566,0,2.184,2.242,0,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,18/04/2020,285955,0,10310.857,10587,0,326.714,60.566,0,2.184,2.242,0,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,19/04/2020,367696,81741,11677.286,14353,3766,538,77.879,17.313,2.473,3.04,0.798,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,20/04/2020,367696,0,11677.286,14353,0,538,77.879,0,2.473,3.04,0,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,21/04/2020,367696,0,11677.286,14353,0,538,77.879,0,2.473,3.04,0,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,22/04/2020,367696,0,11677.286,14353,0,538,77.879,0,2.473,3.04,0,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,23/04/2020,367696,0,11677.286,14353,0,538,77.879,0,2.473,3.04,0,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,24/04/2020,367696,0,11677.286,14353,0,538,77.879,0,2.473,3.04,0,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,25/04/2020,367696,0,11677.286,14353,0,538,77.879,0,2.473,3.04,0,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,26/04/2020,457367,89671,12810.143,16922,2569,367,96.871,18.993,2.713,3.584,0.544,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,27/04/2020,457367,0,12810.143,16922,0,367,96.871,0,2.713,3.584,0,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,28/04/2020,457367,0,12810.143,16922,0,367,96.871,0,2.713,3.584,0,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,29/04/2020,457367,0,12810.143,16922,0,367,96.871,0,2.713,3.584,0,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,30/04/2020,457367,0,12810.143,16922,0,367,96.871,0,2.713,3.584,0,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,01/05/2020,457367,0,12810.143,16922,0,367,96.871,0,2.713,3.584,0,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,02/05/2020,457367,0,12810.143,16922,0,367,96.871,0,2.713,3.584,0,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,03/05/2020,541983,84616,12088,19289,2367,338.143,114.793,17.922,2.56,4.085,0.501,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,04/05/2020,541983,0,12088,19289,0,338.143,114.793,0,2.56,4.085,0,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,05/05/2020,541983,0,12088,19289,0,338.143,114.793,0,2.56,4.085,0,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,06/05/2020,541983,0,12088,19289,0,338.143,114.793,0,2.56,4.085,0,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,07/05/2020,541983,0,12088,19289,0,338.143,114.793,0,2.56,4.085,0,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,08/05/2020,541983,0,12088,19289,0,338.143,114.793,0,2.56,4.085,0,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,09/05/2020,541983,0,12088,19289,0,338.143,114.793,0,2.56,4.085,0,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,10/05/2020,645582,103599,14799.857,21814,2525,360.714,136.736,21.943,3.135,4.62,0.535,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,11/05/2020,645582,0,14799.857,21814,0,360.714,136.736,0,3.135,4.62,0,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,12/05/2020,645582,0,14799.857,21814,0,360.714,136.736,0,3.135,4.62,0,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,13/05/2020,645582,0,14799.857,21814,0,360.714,136.736,0,3.135,4.62,0,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,14/05/2020,645582,0,14799.857,21814,0,360.714,136.736,0,3.135,4.62,0,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,15/05/2020,645582,0,14799.857,21814,0,360.714,136.736,0,3.135,4.62,0,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,16/05/2020,645582,0,14799.857,21814,0,360.714,136.736,0,3.135,4.62,0,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,17/05/2020,773917,128335,18333.571,24324,2510,358.571,163.917,27.182,3.883,5.152,0.532,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,18/05/2020,773917,0,18333.571,24324,0,358.571,163.917,0,3.883,5.152,0,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,19/05/2020,773917,0,18333.571,24324,0,358.571,163.917,0,3.883,5.152,0,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,20/05/2020,773917,0,18333.571,24324,0,358.571,163.917,0,3.883,5.152,0,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
OWID_ASI,,Asia,21/05/2020,773917,0,18333.571,24324,0,358.571,163.917,0,3.883,5.152,0,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4721383370,,,,
